episode,reward
4829,-530
4830,-530
4831,-515
4832,-530
4833,-451
4834,-530
4835,-515
4836,-530
4837,-530
4838,-530
4839,-460
4840,-530
4841,-440
4842,-515
4843,-530
4844,-530
4845,-530
4846,-530
4847,-530
4848,-530
4849,-530
4850,-530
4851,-416
4852,-530
4853,-530
4854,-431
4855,-530
4856,-550
4857,-440
4858,-530
4859,-530
4860,-431
4861,-530
4862,-515
4863,-530
4864,-530
4865,-515
4866,-530
4867,-530
4868,-530
4869,-530
4870,-530
4871,-515
4872,-530
4873,-431
4874,-515
4875,-530
4876,-431
4877,-431
4878,-530
4879,-530
4880,-530
4881,-530
4882,-530
4883,-530
4884,-530
4885,-431
4886,-451
4887,-530
4888,-515
4889,-431
4890,-530
4891,-440
4892,-530
4893,-530
4894,-530
4895,-530
4896,-530
4897,-530
4898,-530
4899,-530
4900,-431
4901,-530
4902,-530
4903,-530
4904,-431
4905,-530
4906,-550
4907,-530
4908,-530
4909,-530
4910,-515
4911,-530
4912,-530
4913,-530
4914,-530
4915,-530
4916,-530
4917,-451
4918,-530
4919,-530
4920,-530
4921,-515
4922,-515
4923,-451
4924,-530
4925,-515
4926,-530
4927,-431
4928,-530
4929,-515
4930,-416
4931,-431
4932,-530
4933,-515
4934,-530
4935,-451
4936,-530
4937,-530
4938,-530
4939,-440
4940,-530
4941,-416
4942,-530
4943,-550
4944,-530
4945,-440
4946,-440
4947,-530
4948,-530
4949,-530
4950,-530
4951,-530
4952,-515
4953,-530
4954,-515
4955,-530
4956,-530
4957,-530
4958,-530
4959,-530
4960,-515
4961,-451
4962,-530
4963,-530
4964,-431
4965,-431
4966,-530
4967,-515
4968,-530
4969,-530
4970,-431
4971,-451
4972,-530
4973,-440
4974,-431
4975,-530
4976,-451
4977,-530
4978,-530
4979,-530
4980,-530
4981,-530
4982,-530
4983,-530
4984,-451
4985,-530
4986,-530
4987,-431
4988,-530
4989,-451
4990,-530
4991,-530
4992,-530
4993,-515
4994,-515
4995,-530
4996,-515
4997,-530
4998,-530
4999,-530
5000,-530
